Date,AAPL,BA,DIS,JNJ,JPM,NEE,PG,XOM
2022-08-05,164.3748779296875,165.0399932861328,106.62999725341797,165.21682739257812,112.23455047607422,85.41022491455078,141.0269775390625,84.7987289428711
2022-08-08,163.89768981933594,165.88999938964844,109.11000061035156,164.33815002441406,110.86749267578125,84.9636459350586,141.56295776367188,85.27809143066406
2022-08-09,163.94740295410156,164.85000610351562,108.12999725341797,164.31884765625,111.86611938476562,86.32276153564453,141.23162841796875,86.85039520263672
2022-08-10,168.24192810058594,169.02000427246094,112.43000030517578,164.79196166992188,114.7844467163086,87.15763854980469,142.56666564941406,87.67488861083984
2022-08-11,167.49636840820312,167.8800048828125,117.69000244140625,161.383544921875,116.48115539550781,86.81785583496094,141.55320739746094,90.21115112304688
2022-08-12,171.08506774902344,169.99000549316406,121.56999969482422,159.60693359375,118.41055297851562,87.82749938964844,142.92723083496094,90.99525451660156
2022-08-15,172.1686248779297,170.47000122070312,124.26000213623047,160.3697052001953,118.73049926757812,88.34201049804688,144.7689971923828,89.36895751953125
2022-08-16,172.0095672607422,172.0800018310547,124.95999908447266,161.79873657226562,119.8648681640625,87.88573455810547,146.10403442382812,88.53644561767578
2022-08-17,173.52061462402344,167.1999969482422,122.80999755859375,161.8083953857422,118.8565444946289,87.56537628173828,145.431640625,89.25279235839844
2022-08-18,173.12295532226562,168.69000244140625,122.66999816894531,161.0262908935547,117.93547821044922,87.60420227050781,145.94813537597656,91.36309814453125
2022-08-19,170.5084686279297,162.9199981689453,120.13999938964844,163.47879028320312,115.01713562011719,87.08969116210938,145.90914916992188,91.07269287109375
2022-08-22,166.58177185058594,158.97999572753906,115.94000244140625,162.90530395507812,113.11683654785156,85.95386505126953,145.51934814453125,91.00494384765625
2022-08-23,166.2437744140625,160.07000732421875,114.86000061035156,161.4861297607422,112.0018539428711,85.41022491455078,142.71282958984375,94.86739349365234
2022-08-24,166.54200744628906,163.60000610351562,116.41000366210938,160.95150756835938,112.2733383178711,86.118896484375,142.0989227294922,95.4288558959961
2022-08-25,169.0272674560547,169.3800048828125,117.45999908447266,162.45816040039062,114.93958282470703,86.7790298461914,141.9819793701172,95.92254638671875
2022-08-26,162.65505981445312,164.52999877929688,114.06999969482422,159.6781005859375,111.17774200439453,85.48787689208984,138.65899658203125,94.74154663085938
2022-08-29,160.4282684326172,165.4199981689453,113.52999877929688,158.44361877441406,110.9062728881836,84.887939453125,138.07432556152344,96.91962432861328
2022-08-30,157.9728546142578,162.2100067138672,112.43000030517578,157.88954162597656,110.92566680908203,83.60029602050781,136.60284423828125,93.23141479492188
2022-08-31,156.29281616210938,160.25,112.08000183105469,156.83001708984375,110.2663803100586,82.97595977783203,134.4199981689453,92.534423828125
2022-09-01,157.02845764160156,153.66000366210938,112.52999877929688,160.71820068359375,111.02262115478516,84.14657592773438,136.07662963867188,90.86941528320312
2022-09-02,154.89112854003906,151.82000732421875,111.19999694824219,158.19090270996094,110.24697875976562,83.02474975585938,133.659912109375,92.534423828125
2022-09-06,153.61868286132812,152.38999938964844,110.08999633789062,158.6185760498047,110.27606201171875,85.22937774658203,132.1689453125,91.91488647460938
2022-09-07,155.0402374267578,155.9499969482422,112.69000244140625,159.48370361328125,112.37029266357422,88.029052734375,134.1666259765625,91.13078308105469
2022-09-08,153.54908752441406,157.7899932861328,112.33000183105469,160.76681518554688,114.98805236816406,88.0583267211914,134.34205627441406,91.87616729736328
2022-09-09,156.44190979003906,157.52000427246094,115.18000030517578,161.07786560058594,115.54069519042969,87.6973876953125,136.3884735107422,93.41533660888672
2022-09-12,162.46617126464844,158.72000122070312,116.38999938964844,161.0098114013672,116.90776824951172,88.5850830078125,137.49937438964844,94.48986053466797
2022-09-13,152.93275451660156,147.30999755859375,111.76000213623047,156.82029724121094,112.84536743164062,86.68287658691406,134.65386962890625,92.2827377319336
2022-09-14,154.39407348632812,149.25999450683594,112.5,160.05722045898438,112.58358764648438,86.70237731933594,134.97544860839844,94.54793548583984
2022-09-15,151.47140502929688,149.77999877929688,110.7699966430664,160.46546936035156,114.28028869628906,83.90269470214844,133.93276977539062,91.79872131347656
2022-09-16,149.81124877929688,144.2899932861328,108.25,162.91502380371094,113.51435089111328,82.71258544921875,134.75132751464844,90.23050689697266
2022-09-19,153.56895446777344,144.8800048828125,109.16999816894531,161.63192749023438,114.56145477294922,84.71236419677734,134.46873474121094,90.22083282470703
2022-09-20,155.97470092773438,145.94000244140625,107.56999969482422,160.35853576660156,112.30241394042969,83.59054565429688,133.99124145507812,89.4851303100586
2022-09-21,152.81344604492188,143.2899932861328,104.48999786376953,158.71578979492188,109.06413269042969,81.91268157958984,132.26638793945312,88.0427474975586
2022-09-22,151.83924865722656,138.7100067138672,102.16000366210938,161.53472900390625,107.8231201171875,81.49322509765625,132.73416137695312,87.67489624023438
2022-09-23,149.54286193847656,131.25999450683594,99.5,162.0596160888672,105.81615447998047,80.49819946289062,132.1202392578125,83.00896453857422
2022-09-26,149.88087463378906,127.33999633789062,98.12000274658203,161.06813049316406,103.53773498535156,79.1617660522461,132.24693298339844,81.2955551147461
2022-09-27,150.86500549316406,127.51000213623047,95.8499984741211,160.3293914794922,102.62635803222656,79.0934829711914,128.6121063232422,82.99928283691406
2022-09-28,148.95632934570312,133.44000244140625,99.4000015258789,161.70968627929688,104.70117950439453,80.35188293457031,128.6121063232422,86.0195541381836
2022-09-29,141.6397247314453,125.33000183105469,97.44999694824219,159.9308319091797,102.92691802978516,78.01068115234375,125.4157943725586,85.84530639648438
2022-09-30,137.38497924804688,121.08000183105469,94.33000183105469,158.79356384277344,101.31747436523438,76.48889923095703,123.02831268310547,84.51909637451172
2022-10-03,141.6099090576172,126.05000305175781,97.12999725341797,158.6380157470703,104.44911193847656,79.20079040527344,125.23063659667969,88.98173522949219
